id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
31988,HKML,medium_airport,"Malindi Airport",-3.22931003570557,40.1016998291016,80,AF,KE,KE-300,Malindi,yes,HKML,MYD,,http://www.kenyaairports.co.ke/kaa/airports/malindi/,http://en.wikipedia.org/wiki/Malindi_Airport,
3213,HKMO,large_airport,"Mombasa Moi International Airport",-4.03483009338379,39.5942001342773,200,AF,KE,KE-300,Mombasa,yes,HKMO,MBA,,http://www.kenyaairports.co.ke/kaa/airports/moi/,http://en.wikipedia.org/wiki/Moi_International_Airport,
31594,HKMS,medium_airport,"Mara Serena Lodge Airstrip",-1.40611100196838,35.008056640625,5200,AF,KE,KE-700,"Masai Mara",yes,HKMS,MRE,,,http://en.wikipedia.org/wiki/Mara_Serena_Airport,6100
32141,HKMY,small_airport,"Moyale Airport",3.46971988677979,39.1013984680176,2790,AF,KE,KE-400,"Moyale (Lower)",no,HKMY,OYL,,,,
32065,HKNI,small_airport,"Nyeri Airport",-0.364414006471634,36.9784851074219,5830,AF,KE,KE-200,Nyeri,no,HKNI,NYE,,,,
28485,HKNK,small_airport,"Nakuru Airport",-0.298067003488541,36.1593017578125,6200,AF,KE,KE-700,Nakuru,no,HKNK,NUU,,,,
3215,HKNW,medium_airport,"Nairobi Wilson Airport",-1.32172000408173,36.8148002624512,5536,AF,KE,KE-110,Nairobi,yes,HKNW,WIL,,http://www.kenyaairports.co.ke/kaa/airports/wilson/,http://en.wikipedia.org/wiki/Wilson_Airport,WLN
32066,HKNY,medium_airport,"Nanyuki Airport",-0.06239889934659,37.0410079956055,6250,AF,KE,KE-200,Nanyuki,yes,HKNY,NYK,,,http://en.wikipedia.org/wiki/Nanyuki_Airport,
32500,HKSB,small_airport,"Samburu South Airport",0.530583024024963,37.5341949462891,3295,AF,KE,KE-400,"Samburu South",no,HKSB,UAS,,,,
31596,HKUK,small_airport,"Ukunda Airstrip",-4.29333019256592,39.5710983276367,98,AF,KE,KE-300,Ukunda,no,HKUK,UKA,,http://www.kenyaairports.co.ke/kaa/airports/airstrips/ukunda_intro.html,,"HKKA,6643"
3217,HKWJ,medium_airport,"Wajir Airport",1.73324000835419,40.0915985107422,770,AF,KE,KE-500,Wajir,yes,HKWJ,WJR,,http://www.kenyaairports.co.ke/kaa/airports/wajir/,,
3219,HLGD,medium_airport,"Gardabya Airport",31.0634994507,16.5949993134,267,AF,LY,LY-SR,Sirt,yes,HLGD,SRX,,,http://en.wikipedia.org/wiki/Gardabya_Airport,Sirte
32467,HLGN,small_airport,"Gamal Abdel Nasser Airport",31.8610000610352,23.9069995880127,519,AF,LY,LY-BU,Tobruk,yes,HLGN,TOB,,,,
3221,HLGT,medium_airport,"Ghat Airport",25.1455993652,10.1426000595,2296,AF,LY,LY-GT,Ghat,yes,HLGT,GHT,,,http://en.wikipedia.org/wiki/Ghat_Airport,
3222,HLKF,medium_airport,"Kufra Airport",24.1786994934082,23.3139991760254,1367,AF,LY,LY-KF,Kufra,yes,HLKF,AKF,,,http://en.wikipedia.org/wiki/Kufra_Airport,
3223,HLLB,medium_airport,"Benina International Airport",32.0968017578,20.2695007324,433,AF,LY,LY-BA,Benghazi,yes,HLLB,BEN,,,http://en.wikipedia.org/wiki/Benina_International_Airport,
3224,HLLM,medium_airport,"Mitiga Airport",32.894100189209,13.2760000228882,36,AF,LY,LY-TB,Tripoli,yes,HLLM,MJI,,,http://en.wikipedia.org/wiki/Mitiga_Airport,
3225,HLLQ,medium_airport,"La Abraq Airport",32.7887001037598,21.9643001556396,2157,AF,LY,LY-JA,"Al Bayda'",yes,HLLQ,LAQ,,,http://en.wikipedia.org/wiki/La_Abraq_Airport,Beida
3226,HLLS,medium_airport,"Sabha Airport",26.9869995117188,14.4724998474121,1427,AF,LY,LY-SB,Sabha,yes,HLLS,SEB,,,http://en.wikipedia.org/wiki/Sabha_Airport,Sebha
3227,HLLT,large_airport,"Tripoli International Airport",32.6635017395,13.1590003967,263,AF,LY,LY-TB,Tripoli,yes,HLLT,TIP,,,http://en.wikipedia.org/wiki/Tripoli_International_Airport,
3228,HLMB,medium_airport,"Marsa Brega Airport",30.3780994415283,19.5764007568359,50,AF,LY,LY-WA,,no,HLMB,LMQ,,,,
3230,HLON,small_airport,"Hon Airport",29.1100997924805,15.9656000137329,919,AF,LY,LY-JU,,no,HLON,HUQ,,,,
3232,HLTD,medium_airport,"Ghadames East Airport",30.1516990661621,9.71531009674072,1122,AF,LY,LY-NL,Ghadames,yes,HLTD,LTD,,,http://en.wikipedia.org/wiki/Ghadames_Airport,
3234,HLZW,small_airport,"Zwara Airport",32.9523010253906,12.0155000686646,,AF,LY,LY-NQ,Zuwara,no,HLZW,WAX,HL75,,,
3236,HRYG,medium_airport,"Gisenyi Airport",-1.67719995975494,29.2588996887207,5082,AF,RW,RW-04,Gisenyi,no,HRYG,GYI,,,http://en.wikipedia.org/wiki/Grayson_County_Airport,
30801,HRYI,small_airport,"Butare Airport",-2.59582996368408,29.7367000579834,5801,AF,RW,RW-05,Butare,no,HRYI,BTQ,,,,
3237,HRYR,medium_airport,"Kigali International Airport",-1.96862995625,30.1394996643,4859,AF,RW,RW-01,Kigali,yes,HRYR,KGL,,,http://en.wikipedia.org/wiki/Kigali_International_Airport,"Gregoire Kayibanda International Airport"
32208,HRYU,small_airport,"Ruhengeri Airport",-1.5,29.632999420166,6102,AF,RW,RW-03,Ruhengeri,no,HRYU,RHG,,,,
3238,HRZA,medium_airport,"Kamembe Airport",-2.46223998069763,28.9078998565674,5192,AF,RW,RW-04,Kamembe,yes,HRZA,KME,,,http://en.wikipedia.org/wiki/Kamembe_Airport,
30654,HSAT,small_airport,"Atbara Airport",17.7103443145752,34.0570182800293,1181,AF,SD,SD-04,Atbara,yes,HSAT,ATB,,,http://en.wikipedia.org/wiki/Atbara_Airport,
30980,HSDB,small_airport,"El Debba Airport",18.0249996185303,30.9582996368408,843,AF,SD,SD-01,"El Debba",no,HSDB,EDB,,,http://en.wikipedia.org/wiki/El_Debba_Airport,
3239,HSDN,medium_airport,"Dongola Airport",19.1539001464844,30.4300994873047,773,AF,SD,SD-01,Dongola,yes,HSDN,DOG,,,http://en.wikipedia.org/wiki/Dongola_Airport,
3241,HSFS,medium_airport,"El Fasher Airport",13.6148996353149,25.3246002197266,2393,AF,SD,SD-02,"El Fasher",yes,HSFS,ELF,,,http://en.wikipedia.org/wiki/El_Fasher_Airport,"El Fashir Airport"
31553,HSGF,small_airport,"Azaza Airport",14.1330003738403,35.3170013427734,1640,AF,SD,SD-06,Gedaref,no,HSGF,GSU,,,,
30932,HSGG,small_airport,"Galegu Airport",12.5329999923706,35.0670013427734,1640,AF,SD,SD-25,Dinder,no,HSGG,DNX,,,http://en.wikipedia.org/wiki/Galegu_Airport,
30990,HSGN,small_airport,"Geneina Airport",13.4816999435425,22.4671993255615,2650,AF,SD,SD-12,Geneina,no,HSGN,EGN,,,http://en.wikipedia.org/wiki/Geneina_Airport,
3242,HSKA,medium_airport,"Kassala Airport",15.3874998092651,36.328800201416,1671,AF,SD,SD-05,Kassala,yes,HSKA,KSL,,,http://en.wikipedia.org/wiki/Kassala_Airport,
31518,HSKG,small_airport,"Khashm El Girba Airport",14.9250001907349,35.8779983520508,1560,AF,SD,SD-06,"Khashm El Girba",no,HSKG,GBU,,,,
31779,HSKI,small_airport,"Kosti Airport",13.1829996109009,32.7330017089844,1289,AF,SD,SD-08,Kosti,no,HSKI,KST,,,,
31978,HSMR,small_airport,"Merowe Airport",18.4500007629395,31.8330001831055,846,AF,SD,SD-01,Merowe,no,HSMR,MWE,,,,
32054,HSNH,small_airport,"En Nahud Airport",12.6669998168945,28.3330001831055,1955,AF,SD,SD-09,"En Nahud",no,HSNH,NUD,,,http://en.wikipedia.org/wiki/En_Nahud_Airport,
3244,HSNN,small_airport,"Nyala Airport",12.0535001754761,24.9561996459961,2106,AF,SD,SD-11,Nyala,yes,HSNN,UYL,,,http://en.wikipedia.org/wiki/Nyala_Airport,
32027,HSNW,small_airport,"New Halfa Airport",15.3556003570557,35.7277984619141,1480,AF,SD,SD-05,"New Halfa",no,HSNW,NHF,,,,
3245,HSOB,medium_airport,"El Obeid Airport",13.1532001495361,30.2327003479004,1927,AF,SD,SD-09,Al-Ubayyid,yes,HSOB,EBD,,,http://en.wikipedia.org/wiki/El_Obeid_Airport,
3246,HSPN,medium_airport,"Port Sudan New International Airport",19.4335994720459,37.2341003417969,135,AF,SD,SD-26,"Port Sudan",yes,HSPN,PZU,,,http://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport,
3247,HSSJ,medium_airport,"Juba Airport",4.87201023101807,31.6011009216309,1513,AF,SD,SD-17,Juba,yes,HSSJ,JUB,,,http://en.wikipedia.org/wiki/Juba_Airport,
3248,HSSM,medium_airport,"Malakal Airport",9.55897045135498,31.6522006988525,1291,AF,SD,SD-23,Malakal,yes,HSSM,MAK,,,http://en.wikipedia.org/wiki/Malakal_Airport,
3249,HSSS,large_airport,"Khartoum International Airport",15.5895004272461,32.5531997680664,1265,AF,SD,SD-03,Khartoum,yes,HSSS,KRT,,,http://en.wikipedia.org/wiki/Khartoum_International_Airport,
32648,HSSW,small_airport,"Wadi Halfa Airport",21.802698135376,31.521577835083,961,AF,SD,SD-01,"Wadi Halfa",yes,HSSW,WHF,,,http://en.wikipedia.org/wiki/Wadi_Halfa_Airport,
30553,HSWW,small_airport,"Wau Airport",7.725830078125,27.9750003814697,1529,AF,SD,SD-14,Wau,no,HSWW,WUU,,,,
3250,HTAR,medium_airport,"Arusha Airport",-3.36778998374939,36.63330078125,4550,AF,TZ,TZ-01,Arusha,yes,HTAR,ARK,,,http://en.wikipedia.org/wiki/Arusha_Airport,
30767,HTBU,small_airport,"Bukoba Airport",-1.29999995231628,31.7999992370605,3745,AF,TZ,TZ-05,Bukoba,yes,HTBU,BKZ,,,,
3251,HTDA,medium_airport,"Mwalimu Julius K. Nyerere International Airport",-6.8781099319458,39.2025985717773,182,AF,TZ,TZ-02,"Dar es Salaam",yes,HTDA,DAR,,http://www.tanzaniairports.com/,http://en.wikipedia.org/wiki/Julius_Nyerere_International_Airport,
3252,HTDO,medium_airport,"Dodoma Airport",-6.17044019699097,35.7526016235352,3673,AF,TZ,TZ-03,Dodoma,no,HTDO,DOD,,,,
3253,HTIR,medium_airport,"Iringa Airport",-7.66863012313843,35.7521018981934,4678,AF,TZ,TZ-04,Nduli,no,HTIR,IRI,,,,
32454,HTKA,small_airport,"Kigoma Airport",-4.88299989700317,29.632999420166,2700,AF,TZ,TZ-08,Kigoma,yes,HTKA,TKQ,,,,
31754,HTKI,small_airport,"Kilwa Masoko Airport",-8.93299961090088,39.5169982910156,50,AF,TZ,TZ-12,"Kilwa Masoko",no,HTKI,KIY,,,,
3254,HTKJ,medium_airport,"Kilimanjaro International Airport",-3.42940998077,37.0745010376,2932,AF,TZ,TZ-26,Arusha,yes,HTKJ,JRO,,http://www.kilimanjaroairport.co.tz/,http://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,
31801,HTLI,small_airport,"Kikwetu Airport",-9.85111045837402,39.7578010559082,100,AF,TZ,TZ-12,Lindi,yes,HTLI,LDI,,,,
3255,HTLM,medium_airport,"Lake Manyara Airport",-3.37631011009216,35.8182983398438,4150,AF,TZ,TZ-26,"Lake Manyara National Park",no,HTLM,LKY,,,,
31893,HTMA,small_airport,"Mafia Island Airport",-7.91699981689453,39.6669998168945,60,AF,TZ,TZ-19,"Mafia Island",no,HTMA,MFA,,,,
31881,HTMB,small_airport,"Mbeya Airport",-8.91699981689453,33.4669990539551,5600,AF,TZ,TZ-14,Mbeya,no,HTMB,MBI,,,,
31979,HTMD,small_airport,"Mwadui Airport",-3.5,33.617000579834,3970,AF,TZ,TZ-22,Mwadui,no,HTMD,MWN,,,,
32707,HTMI,small_airport,"Masasi Airport",-10.7329998016357,38.7669982910156,1700,AF,TZ,TZ-17,Masasi,no,HTMI,XMI,,,,
32194,HTMS,small_airport,"Moshi Airport",-3.36332988739014,37.3269004821777,2801,AF,TZ,TZ-09,Moshi,no,HTMS,QSI,,,,
3256,HTMT,medium_airport,"Mtwara Airport",-10.3390998840332,40.1818008422852,371,AF,TZ,TZ-17,Mtwara,yes,HTMT,MYW,,,http://en.wikipedia.org/wiki/Mtwara_Airport,
31972,HTMU,small_airport,"Musoma Airport",-1.48300004005432,33.7999992370605,3806,AF,TZ,TZ-13,Musoma,yes,HTMU,MUZ,,,,
3257,HTMW,medium_airport,"Mwanza Airport",-2.4444899559021,32.9327011108398,3763,AF,TZ,TZ-18,Mwanza,yes,HTMW,MWZ,,,http://en.wikipedia.org/wiki/Mwanza_Airport,
32009,HTNA,small_airport,"Nachingwea Airport",-10.3575000762939,38.7792015075684,1400,AF,TZ,TZ-12,Nachingwea,no,HTNA,NCH,,,,
31708,HTNJ,small_airport,"Njombe Airport",-9.35000038146973,34.7999992370605,6400,AF,TZ,TZ-04,Njombe,no,HTNJ,JOM,,,,
3258,HTPE,medium_airport,"Pemba Airport",-5.25725984573364,39.8114013671875,80,AF,TZ,TZ-25,Chake,no,HTPE,PMA,,,,
32283,HTSN,small_airport,"Seronera Airport",-2.45806002616882,34.8224983215332,5080,AF,TZ,TZ-13,Seronera,no,HTSN,SEU,,,,
32293,HTSO,small_airport,"Songea Airport",-10.6829996109009,35.5830001831055,3445,AF,TZ,TZ-21,Songea,no,HTSO,SGX,,,,
32392,HTSU,small_airport,"Sumbawanga Airport",-7.96700000762939,31.6669998168945,5920,AF,TZ,TZ-20,Sumbawanga,no,HTSU,SUT,,,,
32297,HTSY,small_airport,"Shinyanga Airport",-3.66700005531311,33.4169998168945,3800,AF,TZ,TZ-22,Shinyanga,yes,HTSY,SHY,,,,
32426,HTTB,small_airport,"Tabora Airport",-5.0763897895813,32.8333015441895,3868,AF,TZ,TZ-24,Tabora,yes,HTTB,TBO,,,,
3259,HTTG,medium_airport,"Tanga Airport",-5.09236001968384,39.0712013244629,129,AF,TZ,TZ-25,Tanga,yes,HTTG,TGT,,,http://en.wikipedia.org/wiki/Tanga_Airport,
3260,HTZA,medium_airport,"Zanzibar Airport",-6.22202014923096,39.2248992919922,54,AF,TZ,TZ-07,"Kiembi Samaki",yes,HTZA,ZNZ,,,http://en.wikipedia.org/wiki/Zanzibar_International_Airport,
32234,HUAR,medium_airport,"Arua Airport",3.04999995231628,30.9169998168945,3951,AF,UG,UG-303,Arua,yes,HUAR,RUA,,,http://en.wikipedia.org/wiki/Arua_Airport,
3263,HUEN,medium_airport,"Entebbe International Airport",0.0423859991133213,32.4435005187988,3782,AF,UG,UG-102,Kampala,yes,HUEN,EBB,,http://www.caa.co.ug/,http://en.wikipedia.org/wiki/Entebbe_International_Airport,
3264,HUGU,medium_airport,"Gulu Airport",2.80556011199951,32.271800994873,3510,AF,UG,UG-304,Gulu,yes,HUGU,ULU,,,http://en.wikipedia.org/wiki/Gulu_Airport,
31702,HUJI,small_airport,"Jinja Airport",0.449999988079071,33.2000007629395,3855,AF,UG,UG-204,Jinja,no,HUJI,JIN,,,,
31724,HUKF,small_airport,"Kabalega Falls Airport",2.32639002799988,31.4978008270264,2365,AF,UG,UG-409,"Kabalega Falls",no,HUKF,KBG,,,,
31776,HUKS,small_airport,"Kasese Airport",0.18299999833107,30.1000003814697,3146,AF,UG,UG-406,Kasese,no,HUKS,KSE,,,,
31884,HUMA,small_airport,"Mbarara Airport",-0.55527800321579,30.5993995666504,4600,AF,UG,UG-410,Mbarara,no,HUMA,MBQ,,,,
31733,HUMI,small_airport,"Masindi Airport",1.75805997848511,31.7367000579834,3850,AF,UG,UG-409,Masindi,no,HUMI,KCU,,,,
3265,HUSO,medium_airport,"Soroti Airport",1.72768998146057,33.6227989196777,3697,AF,UG,UG-211,Soroti,yes,HUSO,SRT,,,http://en.wikipedia.org/wiki/Soroti_Airport,
32476,HUTO,small_airport,"Tororo Airport",0.683000028133392,34.1669998168945,3840,AF,UG,UG-212,Tororo,no,HUTO,TRY,,,,
27302,IBL,medium_airport,"Indigo Bay Lodge Airport",-21.7080001831055,35.4528007507324,,AF,MZ,MZ-I,"Bazaruto Island",yes,,IBL,,,http://en.wikipedia.org/wiki/Indigo_Bay_Lodge_Airport,
41492,ID-0003,small_airport,"Pulau Panjang Airport",-5.644444,106.5625,155,AS,ID,ID-JB,"Tjipara-Java Island",no,WIIG,PPJ,,,,
41361,ID-AAS,small_airport,"Apalapsili Airport",-3.91666698455811,139.25,6166,AS,ID,ID-PA,"Apalapsili-Papua Island",no,,AAS,,,,
41362,ID-AGD,small_airport,"Anggi Airport",-1.38332998752594,133.867004394531,6644,AS,ID,ID-IJ,"Anggi-Papua Island",no,,AGD,,,,
41363,ID-AKQ,small_airport,"Gunung Batin Airport",-4.61113977432251,105.232002258301,99,AS,ID,ID-LA,"Astraksetra-Sumatra Island",no,,AKQ,,,,
41365,ID-AYW,small_airport,"Ayawasi Airport",-1.20000004768372,132.5,1849,AS,ID,ID-IJ,"Ayawasi-Papua Island",no,,AYW,,,,
41366,ID-BJG,small_airport,"Boalang Airport",-0.972895979881287,122.144996643066,146,AS,ID,ID-ST,"Boalang-Celebes Island",no,,BJG,,,,
41367,ID-BXM,small_airport,"Batom Airport",-4.16666984558105,140.850006103516,576,AS,ID,ID-PA,"Batom-Papua Island",no,,BXM,,,,
41368,ID-DRH,small_airport,"Dabra Airport",-3.25,138.567001342773,208,AS,ID,ID-PA,"Dabra-Papua Island",no,,DRH,,,,
41369,ID-ELR,small_airport,"Elelim Airport",-3.81666707992554,140.067001342773,1794,AS,ID,ID-PA,"Elelim-Papua Island",no,,ELR,,,,
41370,ID-EWE,small_airport,"Ewer Airport",-5.48333311080933,138.08332824707,53,AS,ID,ID-PA,"Ewer-Papua Island",no,,EWE,,,,
31200,ID-FOO,small_airport,"Kornasoren Airfield",-0.936325013637543,134.871994018555,13,AS,ID,ID-PA,"Kornasoren-Numfoor Island",no,,FOO,WA23,,,
31515,ID-GAV,small_airport,"Gag Island Airport",-0.400555998086929,129.895004272461,1,AS,ID,ID-IJ,"Gag Island",no,,GAV,,,,
41371,ID-IUL,small_airport,"Ilu Airport",-3.7333300113678,138.16667175293,8365,AS,ID,ID-PA,"Ilu-Papua Island",no,,IUL,,,,
41372,ID-KBF,small_airport,"Karubaga Airport",-3.75,138.332992553711,10864,AS,ID,ID-PA,"Karubaga-Papua Island",no,,KBF,,,,
41373,ID-KBX,small_airport,"Kambuaya Airport",-1,132.25,888,AS,ID,ID-IJ,"Kambuaya-Papua Island",no,,KBX,,,,
41374,ID-KCD,small_airport,"Kamur Airport",-6.19999980926514,138.716995239258,38,AS,ID,ID-PA,"Kamur-Papua Island",no,,KCD,,,,
41375,ID-KCI,small_airport,"Kon Airport",-8.35000038146973,127.050003051758,150,AS,ID,ID-NT,"Kon-Timor Island",no,,KCI,,,,
41376,ID-KEA,small_airport,"Keisah Airport",-7.66666984558105,140.5,81,AS,ID,ID-PA,"Keisah-Papua Island",no,,KEA,,,,
41377,ID-KMM,small_airport,"Kiman Airport",-3.66667008399963,136.16667175293,3250,AS,ID,ID-PA,"Kiman-Papua Island",no,,KMM,,,,
41378,ID-KOD,small_airport,"Kotabangun Airport",-0.266669988632202,116.583335876465,13,AS,ID,ID-KT,"Kotabangun-Borneo Island",no,,KOD,,,,
41379,ID-KRC,small_airport,"Kerinici airport",-1.71495997905731,101.273002624512,9006,AS,ID,ID-SB,"Kerinici-Sumatra Island",no,,KRC,,,,
41380,ID-KWB,small_airport,"Karimunjawa Airport",-5.80074977875,110.476997375,25,AS,ID,ID-JT,"Karimunjawa-Karimunjawa Island",no,WICM,KWB,,,,"dewa daru, dewadaru"
41381,ID-LLN,small_airport,"Kelila Airport",-3.75,138.66667175293,9092,AS,ID,ID-PA,"Kelila-Papua Island",no,,LLN,,,,
41382,ID-LWE,small_airport,"Lewoleba Airport",-8.38142013549805,123.401000976562,125,AS,ID,ID-NT,"Lewoleba-Lembata Island",no,,LWE,,,,
41383,ID-LYK,small_airport,"Lunyuk Airport",-8.99946022033691,117.232002258301,198,AS,ID,ID-NB,"Lunyuk-Simbawa Island",no,,LYK,,,,
41384,ID-MJY,small_airport,"Mangunjaya Airport",-2.7333300113678,103.567001342773,76,AS,ID,ID-SS,"Mangungaya-Sumatra Island",no,,MJY,,,,
41385,ID-MPT,small_airport,"Maliana airport",-8.16773986816406,125.009002685547,957,AS,ID,ID-NT,"Maliana-Alor Island",no,,MPT,,,,
41386,ID-MSI,small_airport,"Masalembo Airport",-5.58333015441895,114.432998657227,30,AS,ID,ID-JI,"Masalembo Island",no,,MSI,,,,
41387,ID-MUF,small_airport,"Muting Airport",-7.4160099029541,140.352005004883,51,AS,ID,ID-PA,"Muting-Papua Island",no,,MUF,,,,
41388,ID-NAF,small_airport,"Banaina Airport",2.72305011749268,117.125999450684,60,AS,ID,ID-KT,"Banaina-Borneo Island",no,,NAF,,,,
41389,ID-NDA,small_airport,"Bandanaira Airport",-4.53332996368408,129.899993896484,37,AS,ID,ID-MA,"Bandanaira-Naira Island",no,,NDA,,,,
41391,ID-OBD,small_airport,"Obano Airport",-3.90000009536743,136.199996948242,5800,AS,ID,ID-PA,"Obano-Papua Island",no,,OBD,,,,
41393,ID-PPJ,small_airport,"Pulau Panjang Airport",-0.63332998752594,103.300003051758,33,AS,ID,ID-RI,"Pulau Panjang-Sumatra Island",no,,PPJ,,,,
41394,ID-PUM,small_airport,"Pomala Airport",-4.18108987808228,121.61799621582,88,AS,ID,ID-SG,"Tambea-Celebes Island",no,,PUM,,,,
41395,ID-PWL,small_airport,"Purwokerto Airport",-7.46166992188,109.416999817,225,AS,ID,ID-JT,"Purwokerto-Java Island",no,WIAP,PWL,,,,"wirasaba, purbalingga"
41396,ID-RAQ,small_airport,"Sugimanuru Airport",-4.86007022857666,122.720001220703,132,AS,ID,ID-SG,"Raha-Muna Island",no,,RAQ,,,,
41397,ID-RKI,small_airport,"Rokot Airport",-0.949999988079071,100.75,4975,AS,ID,ID-SB,"Rokot-Sumatra Island",no,,RKI,,,,
41398,ID-RTI,small_airport,"Roti Airport",-10.484299659729,123.374000549316,65,AS,ID,ID-NT,"Roti-Rote Island",no,,RTI,,,,
41399,ID-RUF,small_airport,"Yuruf Airport",-3.63333010673523,140.932998657227,1844,AS,ID,ID-PA,"Yuruf-Papua Island",no,,RUF,,,,
41400,ID-RZS,small_airport,"Sawan Airport",-8.13278007507324,115.172996520996,680,AS,ID,ID-BA,"Sawan-Bali Island",no,,RZS,,,,
41401,ID-SAE,small_airport,"Sangir Airport",-8.36666965484619,118.333358764648,175,AS,ID,ID-NB,"Sangir-Simbawa Island",no,,SAE,,,,
41402,ID-TBM,small_airport,"Tumbang Samba Airport",-3.25,112.583000183105,18,AS,ID,ID-KI,"Tumbang Samba-Borneo Island",no,,TBM,,,,
41403,ID-TMY,small_airport,"Tiom Airport",-3.95000004768372,138.417007446289,8824,AS,ID,ID-PA,"Tiom-Papua Island",no,,TMY,,,,
41408,ID-ZEG,small_airport,"Senggo Airport",-5.98333311080933,139.367004394531,107,AS,ID,ID-PA,"Senggo-Papua Island",no,,ZEG,,,,
29639,ID-ZGP,medium_airport,"Zugapa Airport",-3.73955988883972,137.031997680664,7290,AS,ID,ID-PA,"Zugapa-Papua Island",no,,ZGP,,,,"UGU,ZGP, Sugapa"
43994,IE-0001,small_airport,"Kilronan Airport",53.120849609375,-9.74542140960693,84,EU,IE,IE-G,Inishmore,no,,IOR,,,,
43995,IE-0002,small_airport,"Reeroe Airport",51.9333343505859,-10.2333326339722,314,EU,IE,IE-KY,Caherciveen,no,,CHE,,,,
31698,IN-JGB,small_airport,"Jagdalpur Airport",19.0743007659912,82.0367965698242,1822,AS,IN,IN-CT,Jagdalpur,no,,JGB,,,,
42723,IN-NVY,small_airport,"Neyveli Airport",11.6129560470581,79.5273818969727,,AS,IN,IN-TN,,no,,NVY,,,,
32215,IN-RJI,small_airport,"Rajouri Airport",33.3778991699219,74.3152008056641,3000,AS,IN,IN-JK,Rajouri,no,,RJI,,,,Rajauri
32433,IN-TEI,small_airport,"Tezu Airport",27.9412002563477,96.1343994140625,800,AS,IN,IN-AR,Tezu,no,,TEI,,,,"Teju New Airport"
42528,IR-0001,small_airport,"Khaneh Airport",36.733341217041,45.1500015258789,,AS,IR,IR-02,Khaneh,no,,KHA,,,,
35276,IR-GSM,small_airport,"Gheshm Airport",26.9486999511719,56.268798828125,100,AS,IR,IR-23,Gheshm,yes,,GSM,,,,
35275,IT-TQR,heliport,"San Domino Island Heliport",42.1025009155273,15.4879999160767,,EU,IT,IT-75,"Tremiti Islands",yes,,TQR,,,,
18254,JMC,heliport,"Commodore Center Heliport",37.8791007995605,-122.513999938965,2,NA,US,US-CA,Sausalito,no,JMC,JMC,JMC,,,
18256,JRA,heliport,"West 30th St. Heliport",40.7545013427734,-74.0071029663086,7,NA,US,US-NY,"New York",no,JRA,JRA,JRA,,,
20238,K07,small_airport,"Rolla Downtown Airport",37.9356994628906,-91.8134994506836,987,NA,US,US-MO,Rolla,no,K07,RLA,K07,,,
18504,K1O5,small_airport,"Montague-Yreka Rohrer Field",41.7304000854,-122.54599762,2527,NA,US,US-CA,Montague,no,K1O5,RKC,1O5,,,"Mount Shasta"
18881,K55J,small_airport,"Fernandina Beach Municipal Airport",30.6117992401,-81.4611968994,16,NA,US,US-FL,"Fernandina Beach",no,KFHB,FHB,,,,
3356,KABE,medium_airport,"Lehigh Valley International Airport",40.652099609375,-75.440803527832,393,NA,US,US-PA,Allentown,yes,KABE,ABE,ABE,,http://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
16091,KABQ,large_airport,"Albuquerque International Sunport Airport",35.0401992797852,-106.609001159668,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,,http://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,"Aberdeen Regional Airport",45.4491004943848,-98.4217987060547,1302,NA,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,http://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,"Southwest Georgia Regional Airport",31.5354995727539,-84.1945037841797,197,NA,US,US-GA,Albany,yes,KABY,ABY,ABY,,http://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
3360,KACK,medium_airport,"Nantucket Memorial Airport",41.25310135,-70.06020355,47,NA,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,http://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,"Waco Regional Airport",31.6112995147705,-97.2304992675781,516,NA,US,US-TX,Waco,yes,KACT,ACT,ACT,,http://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,"Arcata Airport",40.978099822998,-124.109001159668,221,NA,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,http://en.wikipedia.org/wiki/Arcata-Eureka_Airport,
